16_neuron2_before.npy,14264.0,60956.0, 
16_neuron3_before.npy,4360.0, , 
17_neuron1_before.npy,103030.0,96593.0, 
17_neuron2_before.npy,89403.0,117179.0, 
23_neuron4_before.npy,19244.0,18162.0, 
27_neuron3_before.npy,3288.0, , 
31_neuron1_before.npy,74492.0, , 
44_neuron3_before.npy,65027.0, , 
44_neuron4_before.npy,73404.0, , 
45_neuron4_before.npy,66783.0, , 
47_neuron4_before.npy,18611.0, , 
51_neuron2_before.npy,59056.0,43985.0, 
54_neuron1_before.npy,314814.0,245324.0, 
57_neuron4_before.npy,56442.0,63720.0, 
62_neuron2_before.npy,38220.0,10652.0, 
63_neuron5_before.npy,42586.0, , 
65_neuron2_before.npy,206687.0, , 
65_neuron3_before.npy,44808.0, , 
73_neuron2_before.npy,5621.0, , 
73_neuron4_before.npy,20351.0, , 
74_neuron6_before.npy,19612.0, , 
75_neuron1_before.npy,43476.0, , 
76_neuron2_before.npy,47896.0, , 
76_neuron7_before.npy,8394.0, , 
78_neuron3_before.npy,37651.0, , 
85_neuron5_before.npy,32208.0, , 
85_neuron7_before.npy,47829.0, , 
