16_neuron2_before.npy,2.005,3.59, ,1.34166666667, ,2.90333333333
16_neuron3_before.npy,0.401666666667, , ,0.626666666667, , 
17_neuron1_before.npy,2.60166666667,2.11833333333, ,1.04333333333, , 
17_neuron2_before.npy,3.77666666667,3.52333333333, ,4.11166666667, ,4.21333333333
23_neuron4_before.npy,1.02,0.805, ,0.101666666667, , 
27_neuron3_before.npy,0.126666666667, , ,0.0566666666667,0.19, 
31_neuron1_before.npy,2.35, , ,1.68166666667, , 
44_neuron3_before.npy,2.55833333333, , , ,2.78166666667, 
44_neuron4_before.npy,3.93, , ,2.16833333333,3.66166666667, 
45_neuron4_before.npy,1.76833333333, , , ,3.16166666667, 
47_neuron4_before.npy,1.175, , ,1.15833333333,0.08, 
51_neuron2_before.npy,1.71666666667,1.27, , , ,1.395
54_neuron1_before.npy,5.405,4.18833333333, ,5.675, , 
57_neuron4_before.npy,1.82833333333,1.71666666667, ,0.575, , 
62_neuron2_before.npy,1.67833333333,1.105, ,1.46833333333, ,0.63
63_neuron5_before.npy,1.55666666667, , ,2.13833333333, , 
65_neuron2_before.npy,3.75666666667, , ,3.84, , 
65_neuron3_before.npy,1.25833333333, , ,2.08, , 
73_neuron2_before.npy,0.286666666667, , , ,0.208333333333, 
73_neuron4_before.npy,1.38, , ,2.14, , 
74_neuron6_before.npy,0.59, , ,0.66,0.808333333333, 
75_neuron1_before.npy,0.958333333333, , ,0.97, , 
76_neuron2_before.npy,2.79833333333, , , ,2.18, 
76_neuron7_before.npy,0.56, , ,1.01,0.931666666667, 
78_neuron3_before.npy,1.52, , , , , 
85_neuron5_before.npy,2.04833333333, , ,1.47833333333,1.45833333333, 
85_neuron7_before.npy,2.605, , , ,2.43, 
